Suburb,Address,Rooms,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Propertycount,Price_Bin,Landsize_Bin,Distance_Bin,Type,Regionname,Cluster
Surrey Hills,39 Bentley St,4.666666666666667,7903914.385290965,S,Fletchers,12/11/2016,29.15985443937327,3127.0,3.0,3.9825634441478384,7.965126888295677,289057.48700480786,159.0,1970.0,Boroondara City Council,-37.84949811142087,145.1994507654509,5457.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Surrey Hills,95 Guildford Rd,6.5,7778783.139074608,S,Marshall,12/11/2016,29.15985443937327,3127.0,4.0,0.0,0.0,256020.81011925964,143.0,1900.0,Boroondara City Council,-37.832003210146766,145.1725525441207,5457.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Surrey Hills,5 Glendale St,8.333333333333332,8368036.942445628,VB,Marshall,13/08/2016,29.15985443937327,3127.0,5.0,3.9825634441478384,7.965126888295677,266103.4597401789,286.0,2001.0,Boroondara City Council,-37.855694222288776,145.1805647802616,5457.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Surrey Hills,2/23 Broughton Rd,2.833333333333333,3750906.521727204,PI,Marshall,15/10/2016,29.15985443937327,3127.0,2.0,0.0,0.0,84439.47811939193,78.0,1970.0,Boroondara City Council,-37.843666477662836,145.18953085403834,5457.0,Sedang,Kecil,Jauh,u,Southern Metropolitan,1
Surrey Hills,3 Olyve Ct,6.5,8111087.478588482,VB,Marshall,16/04/2016,29.15985443937327,3127.0,5.0,3.9825634441478384,7.965126888295677,261514.5162300842,292.0,1970.0,Boroondara City Council,-37.854054075294336,145.1820909204789,5457.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Surrey Hills,212 Union Rd,6.5,8514510.80298038,VB,Jellis,16/04/2016,29.15985443937327,3127.0,3.0,3.9825634441478384,7.965126888295677,305007.72552938765,293.0,1910.0,Boroondara City Council,-37.82544262216897,145.17732173229982,5457.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Surrey Hills,7 Newton St,8.333333333333332,8609212.422855116,PI,Ray,16/07/2016,29.15985443937327,3127.0,5.0,3.9825634441478384,7.965126888295677,312648.23048206104,277.0,1915.0,Boroondara City Council,-37.84330200055296,145.1983061602879,5457.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Surrey Hills,6 Alandale St,4.666666666666667,6242707.423502818,S,Marshall,17/09/2016,29.15985443937327,3127.0,3.0,3.9825634441478384,0.0,171674.65260907682,145.0,2005.0,Boroondara City Council,-37.85678765361841,145.18914931898402,5457.0,Sedang,Sedang,Jauh,t,Southern Metropolitan,1
Surrey Hills,2/215 Mont Albert Rd,2.833333333333333,4668860.724801232,S,Jellis,17/09/2016,29.15985443937327,3127.0,1.0,3.9825634441478384,0.0,69935.75833206747,92.0,1997.0,Boroondara City Council,-37.82580709927886,145.15900804969198,5457.0,Sedang,Kecil,Jauh,t,Southern Metropolitan,1
Surrey Hills,7/92 Union Rd,2.833333333333333,3685947.6468793056,PI,Noel,17/09/2016,29.15985443937327,3127.0,2.0,0.0,0.0,83470.90880316655,105.0,1975.0,Boroondara City Council,-37.83911051378937,145.1731248467022,5457.0,Sedang,Kecil,Jauh,u,Southern Metropolitan,1
Surrey Hills,1 Marne St,6.5,8655720.978525644,PI,Marshall,22/05/2016,29.15985443937327,3127.0,4.0,3.9825634441478384,7.965126888295677,275114.7443699791,239.0,1927.0,Boroondara City Council,-37.854054075294336,145.1708356363762,5457.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Surrey Hills,4/5 Middlesex Rd,2.833333333333333,4036619.1032147263,S,Fletchers,22/05/2016,29.15985443937327,3127.0,1.0,0.0,0.0,305216.51123715605,76.0,1970.0,Boroondara City Council,-37.83874603667949,145.16167879507233,5457.0,Sedang,Besar,Jauh,u,Southern Metropolitan,1
Surrey Hills,29 Boisdale St,8.333333333333332,7333779.593509112,S,Fletchers,23/04/2016,29.15985443937327,3127.0,5.0,3.9825634441478384,0.0,264701.8708027185,231.0,1950.0,Boroondara City Council,-37.855329745178906,145.18476166585924,5457.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Surrey Hills,14 Scheele St,4.666666666666667,7441035.703829922,S,hockingstuart,24/09/2016,29.15985443937327,3127.0,0.0,3.9825634441478384,0.0,201823.5039293315,209.0,2013.0,Boroondara City Council,-37.82125113540539,145.17674942971829,5457.0,Mahal,Sedang,Jauh,t,Southern Metropolitan,1
Surrey Hills,3/5 Florence Rd,4.666666666666667,5123513.066581687,S,Noel,25/02/2017,29.15985443937327,3127.0,3.0,0.0,0.0,158874.43016071524,101.0,1970.0,Boroondara City Council,-37.84129737644863,145.1864785736037,5457.0,Sedang,Sedang,Jauh,t,Southern Metropolitan,1
Surrey Hills,20 Scottsdale St,6.5,8719921.915744595,PI,Jellis,25/02/2017,29.15985443937327,3127.0,4.0,6.808237176294271,18.0,316351.98389446014,236.0,1969.0,Boroondara City Council,-37.850227065640624,145.1838078282234,5457.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Surrey Hills,17 Weybridge St,4.666666666666667,8966724.884716822,S,Fletchers,27/06/2016,29.15985443937327,3127.0,3.0,3.9825634441478384,0.0,279668.9267496555,219.0,1920.0,Boroondara City Council,-37.82434919083934,145.17274331164788,5457.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Surrey Hills,2/23 Clyde St,2.833333333333333,3685947.6468793056,VB,Noel,27/11/2016,29.15985443937327,3127.0,2.0,0.0,7.965126888295677,103658.10110339685,80.0,1985.0,Boroondara City Council,-37.820157704075754,145.16167879507233,5457.0,Sedang,Sedang,Jauh,u,Southern Metropolitan,1
Surrey Hills,17 Empress Rd,4.666666666666667,8756142.698750278,SP,Jellis,27/11/2016,29.15985443937327,3127.0,3.0,0.0,7.965126888295677,229045.28605968054,128.0,1910.0,Boroondara City Council,-37.828358439047996,145.15881728216482,5457.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Surrey Hills,20 Anderson St,4.666666666666667,6573533.6325275125,S,Woodards,28/05/2016,29.15985443937327,3127.0,4.0,3.9825634441478384,0.0,248373.45820169145,211.0,1930.0,Boroondara City Council,-37.84749348731655,145.1700725662676,5457.0,Sedang,Besar,Jauh,t,Southern Metropolitan,1
Surrey Hills,5 Boronia St,10.166666666666668,7661463.185071157,PI,Noel,28/05/2016,29.15985443937327,3127.0,4.0,6.808237176294271,7.965126888295677,276656.13488419965,295.0,1928.0,Boroondara City Council,-37.85095601986037,145.18800471382104,5457.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Surrey Hills,33 Ross St,6.5,8079093.325097498,SP,Jellis,28/05/2016,29.15985443937327,3127.0,4.0,3.9825634441478384,7.965126888295677,262641.76754960953,185.0,1930.0,Boroondara City Council,-37.82234456673502,145.1677833559416,5457.0,Mahal,Besar,Jauh,t,Southern Metropolitan,1
Surrey Hills,3/4 Wells St,2.833333333333333,4709454.23096388,S,Noel,28/05/2016,29.15985443937327,3127.0,2.0,0.0,0.0,134766.7089155613,78.0,1960.0,Boroondara City Council,-37.8250781450591,145.15977111980067,5457.0,Sedang,Sedang,Jauh,u,Southern Metropolitan,1
Templestowe Lower,3 Waratah Dr,6.5,6413237.116082094,SP,Zahn,3/09/2016,32.8039056805855,3107.0,4.0,3.9825634441478384,7.965126888295677,268547.3386507224,221.0,1978.0,Manningham City Council,-37.722660077183605,145.21375832998825,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,41 Dellfield Dr,6.5,6293635.897170508,S,Barry,3/12/2016,32.8039056805855,3107.0,4.0,3.9825634441478384,18.0,270932.50003774907,170.0,1972.0,Manningham City Council,-37.726851563947186,145.22730282441688,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,120 Templestowe Rd,4.666666666666667,4523387.585824111,S,Philip,3/12/2016,32.8039056805855,3107.0,3.0,0.0,7.965126888295677,195100.60833677213,128.0,1980.0,Manningham City Council,-37.710267855447775,145.1700725662676,5420.0,Sedang,Sedang,Jauh,t,Northern Metropolitan,3
Templestowe Lower,65 Glenair St,4.666666666666667,6071586.346814539,S,Barry,4/06/2016,32.8039056805855,3107.0,3.0,3.9825634441478384,7.965126888295677,266412.2549112322,135.0,1965.0,Manningham City Council,-37.71865082897495,145.21204142224377,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,8 Corroboree Pl,4.666666666666667,6409963.541820264,S,Jellis,6/08/2016,32.8039056805855,3107.0,3.0,0.0,7.965126888295677,278992.18542805145,155.0,1960.0,Manningham City Council,-37.718286351865075,145.19067545920134,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,157 Swanston St,6.5,5653956.366870926,PI,Barry,6/08/2016,32.8039056805855,3107.0,4.0,3.9825634441478384,7.965126888295677,267790.0690182932,189.0,1973.0,Manningham City Council,-37.71336591088174,145.17922940757146,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,271 High St,6.5,7286901.188627958,SP,Jellis,7/05/2016,32.8039056805855,3107.0,4.0,3.9825634441478384,7.965126888295677,224212.7471041836,255.0,2013.0,Manningham City Council,-37.73104305071078,145.21661984289568,5420.0,Mahal,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,315 Thompsons Rd,4.666666666666667,6694178.3747925535,S,Barry,7/11/2016,32.8039056805855,3107.0,3.0,0.0,7.965126888295677,299750.3104939007,125.0,1960.0,Manningham City Council,-37.72557589406263,145.1988784628694,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,40 Dellfield Dr,8.333333333333332,5491874.6373824,PI,Barry,10/09/2016,32.8039056805855,3107.0,5.0,6.808237176294271,7.965126888295677,274831.9021061474,220.0,1973.0,Manningham City Council,-37.72885618805151,145.2261582192539,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,65 Fyfe Dr,6.5,7074275.440673656,S,Barry,10/09/2016,32.8039056805855,3107.0,4.0,3.9825634441478384,7.965126888295677,267485.53636400116,260.0,1980.0,Manningham City Council,-37.735416776029304,145.22272440376494,5420.0,Mahal,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,4 Finn Ct,4.666666666666667,5888936.129133773,S,Jellis,10/12/2016,32.8039056805855,3107.0,3.0,3.9825634441478384,0.0,306357.0493603745,142.0,1970.0,Manningham City Council,-37.726304848282375,145.20326611599415,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,45 Lynnwood Pde,8.333333333333332,7801832.628273286,S,Barry,11/03/2017,32.8039056805855,3107.0,5.0,3.9825634441478384,7.965126888295677,269896.03578082327,355.0,1980.0,Manningham City Council,-37.73505229891943,145.22863819710707,5420.0,Mahal,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,16 Clauscen St,6.5,6663595.139594906,PI,Jellis,12/11/2016,32.8039056805855,3107.0,4.0,3.9825634441478384,7.965126888295677,272103.93035412603,158.0,1970.0,Manningham City Council,-37.72666932539225,145.21223218977093,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,39 Hazel Dr,8.333333333333332,4562884.638700322,PI,hockingstuart,12/11/2016,32.8039056805855,3107.0,5.0,6.808237176294271,18.0,288070.869518763,335.0,2006.0,Manningham City Council,-37.73578125313917,145.19525387985325,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,253 Thompsons Rd,6.5,5693453.432979181,VB,hockingstuart,13/08/2016,32.8039056805855,3107.0,4.0,6.808237176294271,7.965126888295677,278720.1919224286,164.0,1970.0,Manningham City Council,-37.73286543626017,145.18552473596787,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,2/47 Parker St,2.833333333333333,4166253.50611289,S,Barry,15/10/2016,32.8039056805855,3107.0,2.0,0.0,0.0,203289.9643809739,90.0,1980.0,Manningham City Council,-37.71172576388729,145.2175736805315,5420.0,Sedang,Sedang,Jauh,t,Northern Metropolitan,3
Templestowe Lower,13 Tasker St,4.666666666666667,5732557.487327784,S,Barry,16/04/2016,32.8039056805855,3107.0,3.0,3.9825634441478384,7.965126888295677,281804.0104891457,175.0,1968.0,Manningham City Council,-37.73651020735895,145.18514320091353,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,34 Parker St,4.666666666666667,6442577.220167132,PI,Barry,18/03/2017,32.8039056805855,3107.0,3.0,0.0,0.0,287324.4181266087,134.0,1960.0,Manningham City Council,-37.71263695666198,145.21452140009688,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,133 MacEdon Rd,6.5,5471136.1998109305,PI,Jellis,18/06/2016,32.8039056805855,3107.0,4.0,3.9825634441478384,7.965126888295677,271226.6560083699,181.0,1985.0,Manningham City Council,-37.72557589406263,145.20803530417328,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,2/27 Ruffey St,4.666666666666667,4429654.130085313,S,Barry,18/06/2016,32.8039056805855,3107.0,3.0,0.0,0.0,234294.66210026824,105.0,1975.0,Manningham City Council,-37.70899218556321,145.2156660052599,5420.0,Sedang,Besar,Jauh,u,Northern Metropolitan,3
Templestowe Lower,3 Buller Tce,4.666666666666667,6445823.751290327,S,Philip,19/11/2016,32.8039056805855,3107.0,3.0,3.9825634441478384,7.965126888295677,296956.72247654496,123.0,1970.0,Manningham City Council,-37.73104305071078,145.1988784628694,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,135 MacEdon Rd,6.5,6068015.310333808,PI,Barry,19/11/2016,32.8039056805855,3107.0,4.0,3.9825634441478384,18.0,268093.6703786105,199.0,1970.0,Manningham City Council,-37.72539365550769,145.20803530417328,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,15 Killarney Rd,4.666666666666667,5701305.433636579,S,Barry,24/09/2016,32.8039056805855,3107.0,3.0,0.0,7.965126888295677,287946.85005547246,174.0,1960.0,Manningham City Council,-37.73614573024905,145.18571550349506,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,20 Astley St,6.5,6439328.004853093,S,Barry,26/07/2016,32.8039056805855,3107.0,4.0,3.9825634441478384,7.965126888295677,284281.18927774864,160.0,1965.0,Manningham City Council,-37.72138440729903,145.19277390200014,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,62 Hodgson St,8.333333333333332,8571605.178287625,S,Barry,26/07/2016,32.8039056805855,3107.0,5.0,9.0,7.965126888295677,266873.6541962146,360.0,2016.0,Manningham City Council,-37.72284231573855,145.1885770164025,5420.0,Mahal,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,5 MacRobertson St,6.5,6131802.695618453,S,Philip,27/06/2016,32.8039056805855,3107.0,4.0,3.9825634441478384,7.965126888295677,275537.50257072086,195.0,1970.0,Manningham City Council,-37.71737515909039,145.2139490975154,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,208 Templestowe Rd,6.5,5292472.493322528,S,Barry,27/06/2016,32.8039056805855,3107.0,4.0,0.0,7.965126888295677,262481.5131686404,22.0,1960.0,Manningham City Council,-37.71172576388729,145.1885770164025,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,4 Caroline Dr,4.666666666666667,6474922.470355581,SP,Jellis,27/11/2016,32.8039056805855,3107.0,3.0,0.0,7.965126888295677,277624.70420042495,133.0,1960.0,Manningham City Council,-37.730678573600905,145.19678002007058,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,26 Horsfall St,6.5,7661463.185071157,PI,Jellis,27/11/2016,32.8039056805855,3107.0,4.0,3.9825634441478384,7.965126888295677,270932.50003774907,280.0,2005.0,Manningham City Council,-37.726851563947186,145.215856772787,5420.0,Mahal,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,78 Olympus Dr,6.5,6352230.122534828,S,Barry,27/11/2016,32.8039056805855,3107.0,4.0,3.9825634441478384,7.965126888295677,267485.53636400116,150.0,1975.0,Manningham City Council,-37.74817347487502,145.22157979860197,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,132 Templestowe Rd,6.5,5771276.274172991,S,Barry,27/11/2016,32.8039056805855,3107.0,4.0,3.9825634441478384,7.965126888295677,267790.0690182932,145.0,1965.0,Manningham City Council,-37.71045009400271,145.17217100906635,5420.0,Sedang,Besar,Jauh,t,Northern Metropolitan,3
Templestowe Lower,23 Hotham St,4.666666666666667,4000509.296979101,VB,RT,28/05/2016,32.8039056805855,3107.0,3.0,0.0,7.965126888295677,199431.1576269803,120.0,1975.0,Manningham City Council,-37.73815035435338,145.20021383555954,5420.0,Sedang,Sedang,Jauh,t,Northern Metropolitan,3
Templestowe Lower,16 Rosa St,4.666666666666667,7310410.289654637,S,Barry,28/05/2016,32.8039056805855,3107.0,3.0,3.9825634441478384,7.965126888295677,289547.1430773592,158.0,1960.0,Manningham City Council,-37.73906154712808,145.20727223406465,5420.0,Mahal,Besar,Jauh,t,Northern Metropolitan,3
Thornbury,3/125 Fyffe St,2.833333333333333,4841001.700978035,S,Nelson,4/02/2016,19.98267315266141,3071.0,2.0,0.0,7.965126888295677,131220.70456072828,95.0,2009.0,Darebin City Council,-37.706623084349005,144.95622216831615,8870.0,Sedang,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,184 Raleigh St,6.5,7096030.216261472,SP,Miles,4/03/2017,19.98267315266141,3071.0,4.0,3.9825634441478384,0.0,235354.19795696772,153.0,1930.0,Darebin City Council,-37.718468590420024,145.012880123884,8870.0,Mahal,Besar,Sedang,t,Northern Metropolitan,0
Thornbury,40 Wales St,2.833333333333333,5450287.743605042,S,Nelson,7/05/2016,19.98267315266141,3071.0,2.0,0.0,0.0,212194.7593489419,110.0,1950.0,Darebin City Council,-37.723935747068175,145.00696633054187,8870.0,Sedang,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,1/13 Mansfield St,2.833333333333333,3164920.6984790787,S,Nelson,11/02/2017,19.98267315266141,3071.0,2.0,0.0,0.0,278173.95908664033,72.0,1975.0,Darebin City Council,-37.71172576388729,144.99456644127622,8870.0,Murah,Besar,Sedang,u,Northern Metropolitan,0
Thornbury,4 Kelvin Gr,2.833333333333333,5466975.347345143,SP,Barry,12/06/2016,19.98267315266141,3071.0,2.0,0.0,0.0,143114.2762561203,78.0,1900.0,Darebin City Council,-37.723753508513234,144.99437567374903,8870.0,Sedang,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,51 Alston St,4.666666666666667,5222214.987617705,S,Love,12/11/2016,19.98267315266141,3071.0,3.0,3.9825634441478384,7.965126888295677,249110.21533035304,129.0,1935.0,Darebin City Council,-37.709903378337906,145.02985843380162,8870.0,Sedang,Besar,Sedang,t,Northern Metropolitan,0
Thornbury,220a Mansfield St,4.666666666666667,4297358.100025026,S,Stockdale,13/08/2016,19.98267315266141,3071.0,3.0,6.808237176294271,7.965126888295677,181572.56256868207,71.0,1958.0,Darebin City Council,-37.715188296431116,145.02280003529657,8870.0,Sedang,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,1/219 Raleigh St,1.0,1360241.8653550434,SP,Harcourts,14/05/2016,19.98267315266141,3071.0,1.0,0.0,0.0,261514.5162300842,48.0,1975.0,Darebin City Council,-37.71883306752989,145.0210831275521,8870.0,Murah,Besar,Sedang,u,Northern Metropolitan,0
Thornbury,126 Keon St,4.666666666666667,6617269.347457306,S,Jellis,15/10/2016,19.98267315266141,3071.0,3.0,3.9825634441478384,7.965126888295677,218635.25112332063,97.0,1920.0,Darebin City Council,-37.70279607469529,144.96232672918543,8870.0,Sedang,Besar,Sedang,t,Northern Metropolitan,0
Thornbury,111 Smith St,2.833333333333333,6014056.677536846,S,Nelson,15/10/2016,19.98267315266141,3071.0,2.0,0.0,7.965126888295677,191887.46162147427,102.0,1930.0,Darebin City Council,-37.71263695666198,144.97320047823376,8870.0,Sedang,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,10 Ethel St,4.666666666666667,5270651.645570474,S,hockingstuart,16/04/2016,19.98267315266141,3071.0,3.0,3.9825634441478384,7.965126888295677,155634.3152093709,108.0,2010.0,Darebin City Council,-37.70935666267309,144.9882711128798,8870.0,Sedang,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,22 Gooch St,4.666666666666667,6522946.600509339,S,Jellis,16/04/2016,19.98267315266141,3071.0,3.0,6.808237176294271,0.0,186863.9161109913,133.0,1920.0,Darebin City Council,-37.715188296431116,144.99437567374903,8870.0,Sedang,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,52a Leinster Gr,4.666666666666667,5324978.258575229,SP,hockingstuart,16/04/2016,19.98267315266141,3071.0,3.0,3.9825634441478384,7.965126888295677,126916.97824276485,144.0,2010.0,Darebin City Council,-37.71646396631569,144.9667143823102,8870.0,Sedang,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,37 Lewis St,4.666666666666667,5673754.519513803,S,Jellis,16/04/2016,19.98267315266141,3071.0,2.0,0.0,0.0,199431.1576269803,96.0,1920.0,Darebin City Council,-37.713548149436676,144.9617544266039,8870.0,Sedang,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,11 Clarendon St,4.666666666666667,7015764.29292793,SP,Jellis,17/09/2016,19.98267315266141,3071.0,2.0,3.9825634441478384,0.0,223502.77339337143,159.0,1920.0,Darebin City Council,-37.71737515909039,144.99284953353174,8870.0,Mahal,Besar,Sedang,t,Northern Metropolitan,0
Thornbury,50 Leinster Gr,4.666666666666667,6103580.488729062,S,Nelson,17/09/2016,19.98267315266141,3071.0,3.0,0.0,0.0,253067.45384602447,156.0,1950.0,Darebin City Council,-37.71865082897495,144.96633284725584,8870.0,Sedang,Besar,Sedang,t,Northern Metropolitan,0
Thornbury,146 Rossmoyne St,4.666666666666667,6409963.541820264,VB,Nelson,17/09/2016,19.98267315266141,3071.0,3.0,3.9825634441478384,0.0,204735.07821512406,345.0,1905.0,Darebin City Council,-37.71500605787618,145.0075386331234,8870.0,Sedang,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,314A Gillies St,2.833333333333333,5164191.198428113,S,Love,19/11/2016,19.98267315266141,3071.0,2.0,0.0,7.965126888295677,201230.80027362093,2.0,1985.0,Darebin City Council,-37.725940371172506,145.02623385078556,8870.0,Sedang,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,152 Gooch St,4.666666666666667,7090834.142929438,S,Nelson,19/11/2016,19.98267315266141,3071.0,3.0,0.0,0.0,182294.58442354685,127.0,1920.0,Darebin City Council,-37.71682844342557,145.0096370759222,8870.0,Mahal,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,144 Clarendon St,4.666666666666667,6694178.3747925535,SP,Barry,22/05/2016,19.98267315266141,3071.0,3.0,0.0,7.965126888295677,227688.39613386735,138.0,1920.0,Darebin City Council,-37.719562021749645,145.0096370759222,8870.0,Sedang,Besar,Sedang,t,Northern Metropolitan,0
Thornbury,2/104 Keon St,2.833333333333333,2555379.725915269,PI,Nelson,22/08/2016,19.98267315266141,3071.0,2.0,0.0,0.0,201823.5039293315,59.0,1960.0,Darebin City Council,-37.70297831325024,144.9649974745657,8870.0,Murah,Sedang,Sedang,u,Northern Metropolitan,0
Thornbury,50b Clyde St,4.666666666666667,6570390.948789466,VB,Nelson,24/09/2016,19.98267315266141,3071.0,3.0,3.9825634441478384,13.616474352588542,189908.44125702843,234.0,2013.0,Darebin City Council,-37.72138440729903,145.01192628624815,8870.0,Sedang,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,56a Leinster Gr,4.666666666666667,5959346.857078679,S,Jellis,24/09/2016,19.98267315266141,3071.0,3.0,3.9825634441478384,7.965126888295677,127543.33721292393,140.0,2007.0,Darebin City Council,-37.71609948920582,144.96690514983737,8870.0,Sedang,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,109 Rossmoyne St,4.666666666666667,7466147.14030229,SP,McGrath,24/09/2016,19.98267315266141,3071.0,4.0,3.9825634441478384,0.0,213516.71719657056,377.0,1920.0,Darebin City Council,-37.714277103656435,145.00410481763444,8870.0,Mahal,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,45A Harold St,4.666666666666667,6663595.139594906,S,Jellis,25/02/2017,19.98267315266141,3071.0,3.0,0.0,0.0,174047.9345681234,130.0,1910.0,Darebin City Council,-37.71209024099716,144.98292962211917,8870.0,Sedang,Sedang,Sedang,t,Northern Metropolitan,0
Thornbury,39 Smith St,4.666666666666667,8242689.141173059,S,McGrath,25/02/2017,19.98267315266141,3071.0,3.0,3.9825634441478384,7.965126888295677,261352.43036966637,212.0,1930.0,Darebin City Council,-37.71373038799162,144.9835019247007,8870.0,Mahal,Besar,Sedang,t,Northern Metropolitan,0
Thornbury,337 Rossmoyne St,6.5,5401912.356732378,S,Barry,26/07/2016,19.98267315266141,3071.0,4.0,3.9825634441478384,7.965126888295677,248742.52021576194,150.0,1960.0,Darebin City Council,-37.71737515909039,145.0355814596166,8870.0,Sedang,Besar,Sedang,t,Northern Metropolitan,0
Thornbury,5/82 Gooch St,2.833333333333333,2399498.4399666213,S,Barry,27/06/2016,19.98267315266141,3071.0,2.0,0.0,0.0,281407.1642547122,56.0,1965.0,Darebin City Council,-37.715917250650875,145.0018156073085,8870.0,Murah,Besar,Sedang,u,Northern Metropolitan,0
Thornbury,129 Clarendon St,4.666666666666667,6930636.211146865,S,Jellis,27/11/2016,19.98267315266141,3071.0,3.0,3.9825634441478384,13.616474352588542,223502.77339337143,153.0,1930.0,Darebin City Council,-37.71865082897495,145.00563095785176,8870.0,Mahal,Besar,Sedang,t,Northern Metropolitan,0
Thornbury,386 Station St,4.666666666666667,6276732.965448005,SP,McGrath,27/11/2016,19.98267315266141,3071.0,3.0,3.9825634441478384,7.965126888295677,266566.2930607596,149.0,2001.0,Darebin City Council,-37.71901530608483,145.02966766627446,8870.0,Sedang,Besar,Sedang,t,Northern Metropolitan,0
Thornbury,126 Smith St,4.666666666666667,6959217.6177769825,SP,Jellis,28/08/2016,19.98267315266141,3071.0,3.0,3.9825634441478384,0.0,208672.9483821789,128.0,1920.0,Darebin City Council,-37.71190800244223,144.97167433801647,8870.0,Mahal,Sedang,Sedang,t,Northern Metropolitan,0
Toorak,4 Matthews Ct,4.666666666666667,9767753.191925015,PI,Kay,10/12/2016,14.472277574910661,3142.0,3.0,3.9825634441478384,7.965126888295677,259551.79858244283,205.0,1967.0,Stonnington City Council,-37.851684974080136,145.01192628624815,7217.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Toorak,296A Williams Rd,4.666666666666667,9795526.647159044,PI,Marshall,11/03/2017,14.472277574910661,3142.0,3.0,3.9825634441478384,18.0,337512.0678532329,228.0,2000.0,Stonnington City Council,-37.86043242471718,144.99990793203685,7217.0,Mahal,Besar,Sedang,t,Southern Metropolitan,1
Toorak,11 Church St,4.666666666666667,9596859.853657806,VB,Kay,12/06/2016,14.472277574910661,3142.0,3.0,3.9825634441478384,7.965126888295677,188903.93790701262,220.0,2010.0,Stonnington City Council,-37.88284776697463,145.04531060350197,7217.0,Mahal,Sedang,Sedang,t,Southern Metropolitan,1
Toorak,4/83 Grange Rd,4.666666666666667,7415762.778014426,VB,Kay,15/10/2016,14.472277574910661,3142.0,3.0,3.9825634441478384,7.965126888295677,97936.82296647993,214.0,2000.0,Stonnington City Council,-37.85368959818445,145.01097244861236,7217.0,Mahal,Sedang,Sedang,t,Southern Metropolitan,1
